name,pos,team,salary,proj_points,lineup_k
D Lock,QB,SEA,4300,17.815599873860677,36
R Stevenson,RB,NE,5400,17.545000076492627,36
T Spears,RB,TEN,4700,16.98433306694031,36
J Waddle,WR,MIA,5700,20.539883596923616,36
A St. Brown,WR,DET,7100,20.853033114194872,36
J Downs,WR,IND,4600,19.76573314809799,36
M Nabers,WR,NYG,7000,20.43223380708695,36
A Barner,TE,SEA,2800,13.226879587583124,36
Detroit Lions,DST,DET,2700,9.403529795165156,36
