name,pos,team,salary,proj_points,lineup_k
M Stafford,QB,LAR,5900,19.59933344205221,24
J Conner,RB,ARI,6100,18.261333196957903,24
J Gibbs,RB,DET,7700,20.51999999364217,24
D Adams,WR,LAR,6100,22.962999471823377,24
S Diggs,WR,NE,5300,21.978533638424345,24
J Jefferson,WR,TEN,3400,21.59230000400543,24
M Nabers,WR,NYG,7000,20.43223380708695,24
T Hill,TE,NO,3700,14.33166687409083,24
Tampa Bay Buccaneers,DST,TB,3000,9.517069336620532,24
