name,pos,team,salary,proj_points,lineup_k
K Murray,QB,ARI,6400,21.774866550564766,49
A Gibson,RB,NE,4500,15.713667078018188,49
C Hubbard,RB,CAR,6000,14.678000109990435,49
D London,WR,ATL,6500,15.923666647275288,49
W Robinson,WR,NYG,4500,17.28646673250198,49
M Wilson,WR,ARI,4200,13.85409616371942,49
P Washington,WR,JAX,3800,16.887666238149006,49
G Dulcich,TE,NYG,2500,12.99499951004982,49
Cincinnati Bengals,DST,CIN,3600,9.138337656221433,49
