name,pos,team,salary,proj_points,lineup_k
K Murray,QB,ARI,6400,21.774866550564766,42
B Robinson,RB,ATL,8000,15.666333355903625,42
T Spears,RB,TEN,4700,16.98433306694031,42
D Metcalf,WR,PIT,5900,19.976072029855512,42
D Brown,WR,WAS,3100,19.274780794647008,42
M Wilson,WR,ARI,4200,13.85409616371942,42
J Downs,WR,IND,4600,19.76573314809799,42
J Smith,TE,PIT,4200,13.002500271373329,42
Detroit Lions,DST,DET,2700,9.403529795165156,42
